commentText,Label
Rahul will e th next PM,1
Only modi for India vote for bjp.,0
"It's basically because, Rahul Manmohan Singh team 's looting brigade still remains in people 's minds, there's chances of BJP coming back. People still are not recovered from the looting mafia for whom Manmohan Singh was the protector.",0
NAMO AGAIN FOR DEVELOPMENT AND NATIONAL SECURITY.,0
"I believe BJP will win 400+ seats because there was no corruption , no appeasement and only right intention.",0
I love modi ji,0
Modi again 2019,0
modi set hi Hindustan ka I love modi,0
We love modi g,0
Only Modiji,0
ONLY CONGRESS,1
"If congress wins ,our country is still uneducated and dumb",0
rahul will win this time,1
Respect Rahul,1
2019 modi modi,0
"modi should be given one more chance , when we fools can give congress 50+ year , Modi atleast need 10-15 years .",0
I proud of you Modi ji har har Modi Ghar Ghar Modi har bar Modi Hindustan jindabad,0
Modi ji..all taime favorite,0
Shame on you rahul gandhi,0
Superb,1
Modiji is great pm,0
Superb yar..,1
Vote for BJP,0
Modi is great,0
Want MODI only MODI MODI MODI,0
Vote for BJP,0
MODE IS A STROM,0
Next p.m. Congress,0
Vote for BJP,0
vote for BJP,0
Vote for BJP,0
modi only  modi ðŸ˜ŠðŸ˜ŠðŸ˜ŠðŸ˜Š,0
Vote for BJp only ,0
Vote for congress,1
worlds powerful man is modi,0
I hope Rahul won't get arrested in USA according to swami he has pending case in USA for bringing more cash then he suppose to,0
vote for congress,1
"I m not Congress supporter but I fell that Rahul Gandhi is a good guy and far better then local leaders like kejriwal ,Mamta,mulayam .the only thing is he has not enough luck  his completion is with modi and now a days no one can stand against modi so we can say that it's Rahul gandhi's bad luck that he got leader like modi in his opposition but he is continuously doing his job he doesn't get media coverage like kejriwal or modi even modi and BJP thinks that he is the only one who can stop BJP's show that's why bjp and bjp social media gang target him most  . I m a BJP supporter but I also feel that Rahul Gandhi is the only one who can stop BJP's show so guys  don't be overconfident .",1
Proud to witness Modi Era..,0
modi rock,0
Vote for congress,1
"strongest Leader Of this Century Modi

Modi is a Trust For all Peoples
Modi is a Fear for All Black Marketing Agent.
Modi is a sky for Opposition who cannot touch",0
Vote for congress ,1
modi ji is best,0
vote for modi,0
Who is the watching this video after air strike... Narendra modi fans hit like ðŸ™ðŸ™ðŸ™ðŸ™,0
Chai wala haven't done shit time to throw him out asswipe,0
"These people only seek their profit,dipshits",0
