commentText,Label
As a PM he should speak with some decency and should respect a opposition party leader.,0
modias is only better in self praising and jhumla...next time India should elect some educated person.,0
"Superb Rahul 
Tore Into 
fake Modi and gang’ s territory 
Feku’s is a liar, wife abondoner and so has never,  and will never understand  emotions 
He only knows to do loud acting and drama",0
2019 Rahulji will p m,0
Rahul is upcoming power leader for india,0
Only congress,0
Rahul is best,0
U cant cheat the people all the time mr modi....sure u will loose ur power...then see u in your own tea shop..,0
Nexr PM Rahul .,0
Rahul Gandhi did the right thing by hugging the Prime Minister.  It's all about brotherhood and working  together  which is so important  for this very stressed  country. Whatever  may be the similarities  or differences between  Congress and BJP for once please unite as ruling and opposition to work for the country  for its citizens,0
"This time Rahul was well prepared, Modi was not able answer related to jobs, GST and more.",0
Rahul hails Modi Fails LoL,0
"First time Modi was outshined by Rahul by his speech, hug and wink. Rahul nicely set agenda for 2019. Now Modiji is clueless.",0
worst PM ever India witnessing..congress is best,0
"The PUBLIC of India must SLAM the BJP in upcoming elections , the only issue is the level of talks the PM and his party does connect them with lower class people and people get happy - arey ye to hamare jaisa bolta hai, but that's not how PMis ought to be",0
"People just see Rahul 
It's doesn't mean he is bad
But modi ne majak uraya it's not good
Next time congress",0
Rahul nailed it.... He has grown in to a leader,0
Rahul Gandhi is a genuine person but Modi is a big thief plus dramebaaj....,0
"Wrong interpretation by modi no answswars only criticism
 rahul  Gandhi is great 
Support Raga",0
Modi is a disgrace to this nation,0
I love you Rahul,0
"Common man is suffering and these political goons r mocking each other in so called tample of democracy.  Shame . Army rule and new constitution r only choices that can save INDIA . THERE SHOULD BE NO RESRVATION  ON CAST BASE ,  NO LENIENCY FOR CRIMINALS , JUST GIVE BENEFITS TO POOR AND FINISH CAPITALISM.  THE WAY ALL THESE POLITICIAN R LOOTING INDIA WE R NOT FAR FROM DISASTER.",0
Rahul Sir is baar form me hain...superb keep it up...,0
"Rahul is a educated man, he sound so mannerful and on other hand our PM saala bewakuf",0
Mr Rahul I am asking one question for you what happened your eyes something inside right go immediate you consult doctor that is better for you what is better for you and don't play games ok that is not good in your future you keep mind coming soon you want good days be good do good,0
Nxt pm rahul bjp ku hatavo desh bachavo,0
Mr Rahul in up god is there first you keep mind ok otherwise any drama political as usual ok and giving advise only now present Congress situation you know,0
BJP batpar janata party. U Destroying the the country,0
Rahul gandhi  cuts the Bjp with two  edged  sword  both modi by speech and hugging,0
Next pm Rahul confirmed,0
Wrong comment from modi ji.I don't think rahul is coming for PM. chair..He is coming for hug to P.M as a human.,0
Rahul gandhi nailed it really,0
sach me best hain hamare rahul Gandhi,0
Good rahul Gandhi ,0
next pm rahul gandi sar jai congres,0
"its time to think what living facility a common man gets ultimately..  for the last many years politician come and go …  we have given chance for bjp ..  but I think they are also failing last two years ,,   why its happening in our country ? something some where is going wrong.... 
Now Rahul ghandhi seems to be a good human ..  lets give him a chance to bring development to the country ..  lets consider india is big house . lets all be together and pray for a good living for each of our brothers and sisters in our house . every one should live a good life with no poverty before he dies   jai hind",0
"Modi give the answer off rahul gandhi 
Gali gali shohor h modi thief h",0
Look at the way he talks..this PM has no credibility.. Cheap stunt bjp,0
100% next PM is Rahul Gandhi. Mr. Modi will do Kapil Sharma comedy show,0
"Rahul good human being..
Modi arrogant ..indisciplined..
He will b remembered as eorst PM for sure",0
"sansad  me  comedy show desh ki 2 sabse bari party ka  ye haal hai
Log sansad me hasane gaye hai ya apni uplapdhi ginane
Very good combination of pappu + pheku",0
"RAHUL IS NOT PAPPU, HE IS FOCUSED AS STRATEGIC POLITICIAN. MODY 's childish behavier is not good,very street politecian behavier.",0
Only Congress,0
"modi stop all the  lies , ur a  liar, i will never ever vote for bjp  ever again",0
"Rahul Gandhi is a good sportsman.....Mr Modi takes things too personally......I think Rahul if given a chance can bring some good changes to the country....Mr Modi has only given garbage to India...the few changes he has brought like GST, demonitisation has fucked up the country....Mr Modi I don't want u as my PM",0
"Modi looks like a fake person many times from his behaviour, as if he thinks that nobody can defeat him..support congress",0
Great rahul,0
Rahul Gandhi the next big thing,0
Rahul gandhi is good leader and good human.,0
So what he hug him . This shows his greatness as true leader because every developed country shake hands or hugs when they debate . He has shown his gestures but chaiwala don't know about it but make it political moves . They  have different opinions that's does not means don't respect it.,0
Mr.... Rahul ji..... plz.  I request you behave like a.. gentle man..... because.... Indian's are watching you........,0
Reallty does not afraid of false if it is true.,0
love rahul and congress,0
Not a politics fan. ..came here from the memes. ...but rahul was on fire 🔥🔥,0
Mr Gandhi superb..... It's  your roilty.,0
Rahul doing a great job.,0
Rahul je my next pm of indan only one Rahul je,0
Rahul gandhi is next prime minister,0
Rahul ji will be  true and work full pm. love you from Assam.,0
Next pm Rahul Gandhi ji.,0
"Modi/Amit are very nervous, anxious, sleepless. They are now witless too. Time to hammer these liars.",0
"We want educated pm, jaise Rahul Gandhi sir",0
Rahul ji great humble young leader,0
We need security.we need congress,0
Congress is coming soon in 2019,0
CONGRESS ZINDABAAD INDIA NEXT PM RAHUL GANDHI INSAALLAAH,0
CONGRESS is best,0
Rahul is  good leader for Indian . Wish he win Majority . N bring back justice n secularism . N completely baan RSS bajrangdal immediately that's only solution to bring peace and love in the nation .jai Hindustan .,0
I like educated and young PM of INDIA   RAHUL JI zindabad,0
Rahul Gandhi is our next prime minister of india..,0
"India needs a true leader with soft & clean heart. Rahul ji, you possess these... Go ahead.
Let the peace prevailed.",0
Rahul gandhi is next pm,0
Rahul Gandhi is India next prime Minister,0
"We want educated PM for our country,,,like RAHUL_GANDHI,,,G",0
"You are the future of India,,,",0
Yes I think Rahul is correct leader .and I kindly request to all my Indians people's please vote for Rahul gandi,0
He is the prince and remain Prince of India very brave and strong leader next 10 years Rahul PM. After Manmohan sing....dream. Come true,0
Only rahul truth face of indian politics,0
Only Congress,0
"Lovely, love u so much",0
That's what I call a versatile political figure. 😊,0
nice best people of india,0
Nice...now Modi and his bhakts will find fault with this also :)))they are obsessed with the Gandhi family..,0
Love congress,0
Better than NaMo's drumbeat😂,0
If Quint could get into Rahul's toilet they would report his shitting as holy & sacred for India !,0
His dancing  is as good as my future in politics..,0
Good speech.,0
Great rahul ji,0
"Let Modi play all his dirty valgar politics,....but this time the true and honest people of this country definitely vote for Congress party and make Congress party to win this election,...we Common and poor people of this country definitely teach Gunda Modi and his BJP party government a lesson,.. Jai Hind",0
I m Pakistani Indiain next pm Rahul Gandhi,0
go back corrupt bjp,0
Great leadership Rahul g 2019 pm,0
May god bless you Rahul Gandhi next pm,0
I request every Indian vote for Congress throw away communal Bharat jalou party. Feku is ghoota makkar ullu banane wala communal kutta hai. Desh ko bachana hai BJP RSS VHP se. Congress lawo desh bachou.,0
CONGRES ZINDABAD RAHUL GEE ZINDABAD ♥️,0
Chokidar chor haa ..we all citizen are need Rahul Gandhi ...,0
Great educated  leader,0
You are right rahul,0
Rahul Gandhi is best,0
Rahul is a Best leader of India,0
Nice rahul ji,0
Good rahul j,0
Rahul Gandhi for PM ✌️✋,0
Rahul Gandhi PM 2019,0
Rahul Gandhi is absolutely right. Chokidar Chor hai.,0
VOTE FOR CONGRESS,0
Big victory Congress & aap soon,0
Zero Political Experience in dealing with India internally. Has never represented India in any International forum or country so no experience to handle Diplomatic Relations & politics globally.  How can Rahul Gandhi be considered for the position of a huge complex country like India?,0
Need to save इंडिया from dictator Modi.... Good move!!,0
"Definitely they need an alliance to throw away the dangerous BJP government.
         It's not how many seats each are getting . It is to see that BJP would not get a single seat . 
2014 elections Kejriwal cited corruption in Congress and fought against it , but now he has to fight the more dangerous and a destructive party like BJP . 
The choice for Rahul Gandhi and Arvind Kejriwal is party or country . 
They must choose country and save the democracy by defeating the fasist Party BJP that has completely ruined  the beautiful country in the last 5 years .",0
love Congress,0
BEST EVER MOTIVATION FROM RAHUL GANDHI...TILL THE DATE BEST EVER MOTIVATION FOR ME..,0
Rahul gandhi jindabad,0
RAHUL GANDHI is best,0
"Very good encouragement to the workers, 👍🏽😃 this is what this nation requires Love & Peace & harmony between all the sections of our nations people rich & poor, literate &.. illiterate,  beyond color , creed, and region. 🙏🏽🙏🏽👍🏽👍🏽🇮🇳🇮🇳🇮🇳 CONGRESS IS REAL NATIONAL PARTY.",0
"CONGRESS HEE BEHTAR HE ... CONGRESS JEETEGI FULL MAJORITY SE
RAJUL GANDHI NEXT PM HONGE 
MODI BABA GAYO 2019 ME ...
😍😍😍😋😋😋😋😋🤔🤔🤔🤔🤔🤔",0
Congress  once again,0
